=== harness select (repo /home/user/CreateChemE, 3dbd9b8 + uncommitted src changes)
PHASE_PORT_CLOSURE_SLICE refusal-0.1 333 phiStart=0.0 phiEnd=0.0 P=150377.51000998696->150417.2407357528 out=0.0 in=3.0180008005388205E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 334 phiStart=0.0 phiEnd=0.0 P=150417.2407357528->150457.1974587405 out=0.0 in=3.035000124126192E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 335 phiStart=0.0 phiEnd=0.0 P=150457.1974587405->150497.32814935318 out=0.0 in=3.048047042572507E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 336 phiStart=0.0 phiEnd=0.0 P=150497.32814935318->150537.59213150464 out=0.0 in=3.058004272925379E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 337 phiStart=0.0 phiEnd=0.0 P=150537.59213150464->150577.95751351028 out=0.0 in=3.065539274203384E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 338 phiStart=0.0 phiEnd=0.0 P=150577.95751351028->150618.39923563413 out=0.0 in=3.071171123205729E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 339 phiStart=0.0 phiEnd=0.0 P=150618.39923563413->150658.89757301522 out=0.0 in=3.07530512893271E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 340 phiStart=0.0 phiEnd=0.0 P=150658.89757301522->150699.43697969022 out=0.0 in=3.0782587586538354E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 341 phiStart=0.0 phiEnd=0.0 P=150699.43697969022->150740.00519105647 out=0.0 in=3.0802812804108117E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 342 phiStart=0.0 phiEnd=0.0 P=150740.00519105647->150780.59252396296 out=0.0 in=3.0815687827914133E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 343 phiStart=0.0 phiEnd=0.0 P=150780.59252396296->150821.19132905046 out=0.0 in=3.0822757451469624E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 344 phiStart=0.0 phiEnd=0.0 P=150821.19132905046->150861.795561074 out=0.0 in=3.08252400332275E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 345 phiStart=0.0 phiEnd=0.0 P=150861.795561074->150902.4004410865 out=0.0 in=3.082409729943904E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 346 phiStart=0.0 phiEnd=0.0 P=150902.4004410865->150943.0021904119 out=0.0 in=3.082008889215555E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 347 phiStart=0.0 phiEnd=0.0 P=150943.0021904119->150983.59782088763 out=0.0 in=3.081381512245965E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 348 phiStart=0.0 phiEnd=0.0 P=150983.59782088763->151024.18496931417 out=0.0 in=3.080575055679219E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 349 phiStart=0.0 phiEnd=0.0 P=151024.18496931417->151064.76176669853 out=0.0 in=3.0796270450066386E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 350 phiStart=0.0 phiEnd=0.0 P=151064.76176669853->151105.32673492102 out=0.0 in=3.078567157860663E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 351 phiStart=0.0 phiEnd=0.0 P=151105.32673492102->151145.87870504076 out=0.0 in=3.077418867723689E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 352 phiStart=0.0 phiEnd=0.0 P=151145.87870504076->151186.41675268888 out=0.0 in=3.0762007419169075E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 353 phiStart=0.0 phiEnd=0.0 P=151186.41675268888->151226.94014696553 out=0.0 in=3.074927467219367E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 354 phiStart=0.0 phiEnd=0.0 P=151226.94014696553->151267.44831001127 out=0.0 in=3.073610660682835E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 355 phiStart=0.0 phiEnd=0.0 P=151267.44831001127->151307.9407850223 out=0.0 in=3.072259510829246E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 356 phiStart=0.0 phiEnd=0.0 P=151307.9407850223->151348.41721094446 out=0.0 in=3.070881284861871E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 357 phiStart=0.0 phiEnd=0.0 P=151348.41721094446->151388.87730245062 out=0.0 in=3.0694817299454363E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 358 phiStart=0.0 phiEnd=0.0 P=151388.87730245062->151429.32083410097 out=0.0 in=3.068065390706309E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 359 phiStart=0.0 phiEnd=0.0 P=151429.32083410097->151469.74762781005 out=0.0 in=3.066635860476477E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 360 phiStart=0.0 phiEnd=0.0 P=151469.74762781005->151510.15754293423 out=0.0 in=3.065195980086726E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 361 phiStart=0.0 phiEnd=0.0 P=151510.15754293423->151550.55046842963 out=0.0 in=3.0637479951792825E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 362 phiStart=0.0 phiEnd=0.0 P=151550.55046842963->151590.9263166504 out=0.0 in=3.0622936806727684E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 363 phiStart=0.0 phiEnd=0.0 P=151590.9263166504->151631.28501844362 out=0.0 in=3.060834439236334E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 364 phiStart=0.0 phiEnd=0.0 P=151631.28501844362->151671.62651927103 out=0.0 in=3.059371379204824E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 365 phiStart=0.0 phiEnd=0.0 P=151671.62651927103->151711.95077614248 out=0.0 in=3.0579053762022266E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 366 phiStart=0.0 phiEnd=0.0 P=151711.95077614248->151752.25775519153 out=0.0 in=3.0564371218937407E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 367 phiStart=0.0 phiEnd=0.0 P=151752.25775519153->151792.54742975938 out=0.0 in=3.054967162540037E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 368 phiStart=0.0 phiEnd=0.0 P=151792.54742975938->151832.8197788798 out=0.0 in=3.0534959294843526E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 369 phiStart=0.0 phiEnd=0.0 P=151832.8197788798->151873.07478608293 out=0.0 in=3.0520237632610507E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 370 phiStart=0.0 phiEnd=0.0 P=151873.07478608293->151913.3124384488 out=0.0 in=3.0505509326582246E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 371 phiStart=0.0 phiEnd=0.0 P=151913.3124384488->151953.53272586095 out=0.0 in=3.0490776497791694E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 372 phiStart=0.0 phiEnd=0.0 P=151953.53272586095->151993.7356404153 out=0.0 in=3.047604081956412E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 373 phiStart=0.0 phiEnd=0.0 P=151993.7356404153->152033.92117595478 out=0.0 in=3.0461303611592727E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 374 phiStart=0.0 phiEnd=0.0 P=152033.92117595478->152074.0893277006 out=0.0 in=3.044656591435081E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 375 phiStart=0.0 phiEnd=0.0 P=152074.0893277006->152114.24009196198 out=0.0 in=3.0431828547817694E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 376 phiStart=0.0 phiEnd=0.0 P=152114.24009196198->152154.37346590622 out=0.0 in=3.041709215791198E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 377 phiStart=0.0 phiEnd=0.0 P=152154.37346590622->152194.48944737794 out=0.0 in=3.0402357253160963E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 378 phiStart=0.0 phiEnd=0.0 P=152194.48944737794->152234.5880347555 out=0.0 in=3.0387624233667223E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 379 phiStart=0.0 phiEnd=0.0 P=152234.5880347555->152274.66922683895 out=0.0 in=3.037289341392832E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 380 phiStart=0.0 phiEnd=0.0 P=152274.66922683895->152314.73302276025 out=0.0 in=3.0358165040960837E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 381 phiStart=0.0 phiEnd=0.0 P=152314.73302276025->152354.7794219133 out=0.0 in=3.034343930847835E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 382 phiStart=0.0 phiEnd=0.0 P=152354.7794219133->152394.80842389862 out=0.0 in=3.032871636822694E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 383 phiStart=0.0 phiEnd=0.0 P=152394.80842389862->152434.82002847936 out=0.0 in=3.031399633877912E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 384 phiStart=0.0 phiEnd=0.0 P=152434.82002847936->152474.8142355472 out=0.0 in=3.029927931259401E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 385 phiStart=0.0 phiEnd=0.0 P=152474.8142355472->152514.7910450946 out=0.0 in=3.028456536153694E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 386 phiStart=0.0 phiEnd=0.0 P=152514.7910450946->152554.75045719417 out=0.0 in=3.0269854541219035E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 387 phiStart=0.0 phiEnd=0.0 P=152554.75045719417->152594.69247198073 out=0.0 in=3.0255146894483796E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 388 phiStart=0.0 phiEnd=0.0 P=152594.69247198073->152634.61708963918 out=0.0 in=3.024044245404433E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 389 phiStart=0.0 phiEnd=0.0 P=152634.61708963918->152674.5243103931 out=0.0 in=3.022574124469609E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 390 phiStart=0.0 phiEnd=0.0 P=152674.5243103931->152714.41413449668 out=0.0 in=3.021104328497281E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 391 phiStart=0.0 phiEnd=0.0 P=152714.41413449668->152754.28656222843 out=0.0 in=3.01963485884942E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 392 phiStart=0.0 phiEnd=0.0 P=152754.28656222843->152794.14159388596 out=0.0 in=3.018165716496694E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 393 phiStart=0.0 phiEnd=0.0 P=152794.14159388596->152833.97922978178 out=0.0 in=3.0166969021057366E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 394 phiStart=0.0 phiEnd=0.0 P=152833.97922978178->152873.79947024034 out=0.0 in=3.015228416103735E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 395 phiStart=0.0 phiEnd=0.0 P=152873.79947024034->152913.60231559537 out=0.0 in=3.0137602587290593E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 396 phiStart=0.0 phiEnd=0.0 P=152913.60231559537->152953.38776618807 out=0.0 in=3.012292430068379E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 397 phiStart=0.0 phiEnd=0.0 P=152953.38776618807->152993.15582236514 out=0.0 in=3.010824930096195E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 398 phiStart=0.0 phiEnd=0.0 P=152993.15582236514->153032.90648447824 out=0.0 in=3.00935775869008E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 399 phiStart=0.0 phiEnd=0.0 P=153032.90648447824->153072.63975288236 out=0.0 in=3.007890915659575E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 400 phiStart=0.0 phiEnd=0.0 P=153072.63975288236->153112.35562793544 out=0.0 in=3.0064244007557944E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 401 phiStart=0.0 phiEnd=0.0 P=153112.35562793544->153152.0541099977 out=0.0 in=3.0049582136881147E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 402 phiStart=0.0 phiEnd=0.0 P=153152.0541099977->153191.73519943116 out=0.0 in=3.0034923541270424E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 403 phiStart=0.0 phiEnd=0.0 P=153191.73519943116->153231.3988965992 out=0.0 in=3.002026821720891E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 404 phiStart=0.0 phiEnd=0.0 P=153231.3988965992->153271.04520186636 out=0.0 in=3.000561616092787E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 405 phiStart=0.0 phiEnd=0.0 P=153271.04520186636->153310.67411559835 out=0.0 in=2.9990967368519027E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 406 phiStart=0.0 phiEnd=0.0 P=153310.67411559835->153350.28563816112 out=0.0 in=2.9976321835943295E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 407 phiStart=0.0 phiEnd=0.0 P=153350.28563816112->153389.87976992162 out=0.0 in=2.9961679559056164E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 408 phiStart=0.0 phiEnd=0.0 P=153389.87976992162->153429.45651124715 out=0.0 in=2.9947040533637913E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 409 phiStart=0.0 phiEnd=0.0 P=153429.45651124715->153469.01586250527 out=0.0 in=2.993240475543278E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 410 phiStart=0.0 phiEnd=0.0 P=153469.01586250527->153508.55782406408 out=0.0 in=2.9917772220116673E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 411 phiStart=0.0 phiEnd=0.0 P=153508.55782406408->153548.08239629187 out=0.0 in=2.99031429233448E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 412 phiStart=0.0 phiEnd=0.0 P=153548.08239629187->153587.58957955704 out=0.0 in=2.988851686075296E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 413 phiStart=0.0 phiEnd=0.0 P=153587.58957955704->153627.0793742285 out=0.0 in=2.9873894027957116E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 414 phiStart=0.0 phiEnd=0.0 P=153627.0793742285->153666.5517806749 out=0.0 in=2.985927442056842E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 415 phiStart=0.0 phiEnd=0.0 P=153666.5517806749->153706.00679926548 out=0.0 in=2.9844658034162866E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 416 phiStart=0.0 phiEnd=0.0 P=153706.00679926548->153745.44443036936 out=0.0 in=2.9830044864350726E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 417 phiStart=0.0 phiEnd=0.0 P=153745.44443036936->153784.8646743559 out=0.0 in=2.981543490672998E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 418 phiStart=0.0 phiEnd=0.0 P=153784.8646743559->153824.2675315945 out=0.0 in=2.980082815687581E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 419 phiStart=0.0 phiEnd=0.0 P=153824.2675315945->153863.65300245458 out=0.0 in=2.9786224610412365E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 420 phiStart=0.0 phiEnd=0.0 P=153863.65300245458->153903.02108730603 out=0.0 in=2.977162426292792E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 421 phiStart=0.0 phiEnd=0.0 P=153903.02108730603->153942.37178651843 out=0.0 in=2.975702711003291E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 422 phiStart=0.0 phiEnd=0.0 P=153942.37178651843->153981.70510046175 out=0.0 in=2.9742433147334434E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 423 phiStart=0.0 phiEnd=0.0 P=153981.70510046175->154021.0210295057 out=0.0 in=2.9727842370468396E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 424 phiStart=0.0 phiEnd=0.0 P=154021.0210295057->154060.3195740206 out=0.0 in=2.971325477504191E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 425 phiStart=0.0 phiEnd=0.0 P=154060.3195740206->154099.60073437652 out=0.0 in=2.969867035670869E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 426 phiStart=0.0 phiEnd=0.0 P=154099.60073437652->154138.86451094356 out=0.0 in=2.968408911110361E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 427 phiStart=0.0 phiEnd=0.0 P=154138.86451094356->154178.1109040922 out=0.0 in=2.9669511033870045E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 428 phiStart=0.0 phiEnd=0.0 P=154178.1109040922->154217.33991419277 out=0.0 in=2.965493612067212E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 429 phiStart=0.0 phiEnd=0.0 P=154217.33991419277->154256.55154161574 out=0.0 in=2.9640364367176177E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 430 phiStart=0.0 phiEnd=0.0 P=154256.55154161574->154295.74578673186 out=0.0 in=2.9625795769057644E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 431 phiStart=0.0 phiEnd=0.0 P=154295.74578673186->154334.92264991175 out=0.0 in=2.9611230321987365E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 432 phiStart=0.0 phiEnd=0.0 P=154334.92264991175->154374.08213152603 out=0.0 in=2.959666802167531E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 433 phiStart=0.0 phiEnd=0.0 P=154374.08213152603->154413.22423194582 out=0.0 in=2.958210886381075E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 434 phiStart=0.0 phiEnd=0.0 P=154413.22423194582->154452.34895154196 out=0.0 in=2.95675528440987E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 435 phiStart=0.0 phiEnd=0.0 P=154452.34895154196->154491.4562906856 out=0.0 in=2.9552999958267173E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 436 phiStart=0.0 phiEnd=0.0 P=154491.4562906856->154530.54624974777 out=0.0 in=2.9538450202023776E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 437 phiStart=0.0 phiEnd=0.0 P=154530.54624974777->154569.6188290999 out=0.0 in=2.9523903571109715E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 438 phiStart=0.0 phiEnd=0.0 P=154569.6188290999->154608.6740291132 out=0.0 in=2.9509360061263966E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 439 phiStart=0.0 phiEnd=0.0 P=154608.6740291132->154647.71185015922 out=0.0 in=2.949481966825103E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 440 phiStart=0.0 phiEnd=0.0 P=154647.71185015922->154686.73229260946 out=0.0 in=2.948028238780329E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
