fluid,set,T,P_MPa,Tr,Pr,phase,band,rho_ref,cp_ref,h_ref,lnphi_ref,drho_a,dcp_a,dh_a,dlnphi_a,mismatch_a,dh_pct_a,drho_b,dcp_b,dh_b,dlnphi_b,mismatch_b,dh_pct_b
CarbonDioxide,isobar,358.503,0.5,1.17879,0.0677755,vapour-like,0,170.024,40.5548,2182.99,-0.0133898,0.169061,-0.181187,-13.9736,-0.00167858,0,-0.640114,0.165243,-0.181187,-13.8617,-0.00164104,0,-0.634988
CarbonDioxide,isobar,364.954,0.5,1.2,0.0677755,vapour-like,0,166.881,40.7647,2445.26,-0.0125823,0.160416,-0.139024,-14.3921,-0.00159443,0,-0.588573,0.156669,-0.139024,-14.2802,-0.00155756,0,-0.583997
CarbonDioxide,isobar,223.043,1,0.733383,0.135551,liquid-like,0,26260.4,86.6212,-18218.9,-0.47194,1.59733,-7.26865,157.767,-0.00173442,0,0.865951,0.994316,-7.26865,157.991,-0.00161374,0,0.867179
CarbonDioxide,isobar,229.493,1,0.754593,0.135551,liquid-like,0,25698,87.7346,-17656.7,-0.238623,1.36746,-5.40146,122.103,-0.00384392,0,0.691534,0.77995,-5.40146,122.326,-0.00372663,0,0.692802
CarbonDioxide,isobar,232.528,1,0.764573,0.135551,liquid-like,0,25424.2,88.3891,-17389.5,-0.13507,1.22306,-4.47138,108.902,-0.0046323,0,0.626254,0.643418,-4.47138,109.126,-0.00451655,0,0.627541
CarbonDioxide,isobar,233.528,1,0.767861,0.135551,vapour-like,0,588.915,45.3093,-3123.3,-0.117465,-0.526776,-13.2915,163.484,0.0024154,0,5.23434,-0.539815,-13.2915,163.708,0.00253066,0,5.24151
CarbonDioxide,isobar,235.944,1,0.775803,0.135551,vapour-like,0,579.567,44.7736,-3014.52,-0.113199,-0.395835,-12.3982,149.513,0.00159071,0,4.95978,-0.408701,-12.3982,149.737,0.00170479,0,4.9672
CarbonDioxide,isobar,242.394,1,0.797013,0.135551,vapour-like,0,556.569,43.5584,-2729.79,-0.102837,-0.119489,-10.2339,117.367,-0.000213373,0,4.29947,-0.131913,-10.2339,117.591,-0.000102331,0,4.30767
CarbonDioxide,isobar,248.845,1,0.818223,0.135551,vapour-like,0,535.972,42.6412,-2451.92,-0.0937698,0.0753004,-8.44631,91.4902,-0.00155203,0,3.73136,0.0632892,-8.44631,91.714,-0.00144386,0,3.74049
CarbonDioxide,isobar,255.295,1,0.839432,0.135551,vapour-like,0,517.329,41.9635,-2179.16,-0.085782,0.212306,-6.9987,70.491,-0.00253778,0,3.23477,0.200681,-6.9987,70.7148,-0.00243235,0,3.24504
CarbonDioxide,isobar,261.746,1,0.860642,0.135551,vapour-like,0,500.31,41.4684,-1910.16,-0.0787035,0.307933,-5.82675,53.2923,-0.0032539,0,2.78994,0.296668,-5.82675,53.516,-0.00315106,0,2.80165
CarbonDioxide,isobar,268.196,1,0.881852,0.135551,vapour-like,0,484.664,41.112,-1643.88,-0.0723981,0.373539,-4.87236,39.0883,-0.00376253,0,2.37781,0.362613,-4.87236,39.3121,-0.00366217,0,2.39142
CarbonDioxide,isobar,274.647,1,0.903062,0.135551,vapour-like,0,470.197,40.8616,-1379.55,-0.0667554,0.417101,-4.08855,27.277,-0.0041106,0,1.97725,0.406491,-4.08855,27.5008,-0.0040126,0,1.99347
CarbonDioxide,isobar,281.097,1,0.924272,0.135551,vapour-like,0,456.753,40.6934,-1116.55,-0.061685,0.444314,-3.43934,17.4036,-0.004334,0,1.5587,0.434002,-3.43934,17.6274,-0.00423824,0,1.57874
CarbonDioxide,isobar,287.548,1,0.945482,0.135551,vapour-like,0,444.208,40.59,-854.42,-0.0571117,0.459321,-2.89796,9.11851,-0.0044604,0,0.911851,0.449289,-2.89796,9.3423,-0.0043668,0,0.93423
CarbonDioxide,isobar,293.998,1,0.966692,0.135551,vapour-like,0,432.458,40.5385,-592.785,-0.0529728,0.465181,-2.444,2.14729,-0.0045114,0,0.214729,0.455414,-2.444,2.37108,-0.00441985,0,0.237108
CarbonDioxide,isobar,300.449,1,0.987901,0.135551,vapour-like,0,421.418,40.5286,-331.343,-0.0492152,0.464182,-2.06087,-3.7277,-0.00450389,0,-0.37277,0.454664,-2.06087,-3.50391,-0.0044143,0,-0.350391
CarbonDioxide,isobar,306.899,1,1.00911,0.135551,vapour-like,0,411.015,40.5521,-69.8529,-0.045794,0.458056,-1.73516,-8.67949,-0.00445122,0,-0.867949,0.448774,-1.73516,-8.4557,-0.00436352,0,-0.84557
CarbonDioxide,isobar,313.35,1,1.03032,0.135551,vapour-like,0,401.187,40.6031,191.88,-0.0426706,0.448126,-1.45695,-12.8473,-0.004364,0,-1.28473,0.439068,-1.45695,-12.6235,-0.00427811,0,-1.26235
CarbonDioxide,isobar,319.8,1,1.05153,0.135551,vapour-like,0,391.882,40.6769,454.018,-0.039812,0.435414,-1.21902,-16.3465,-0.00425067,0,-1.63465,0.426569,-1.21902,-16.1227,-0.00416651,0,-1.61227
CarbonDioxide,isobar,326.251,1,1.07274,0.135551,vapour-like,0,383.052,40.7697,716.694,-0.0371896,0.42071,-1.01544,-19.2742,-0.00411797,0,-1.92742,0.412067,-1.01544,-19.0504,-0.00403547,0,-1.90504
CarbonDioxide,isobar,332.701,1,1.09395,0.135551,vapour-like,0,374.659,40.8785,980.023,-0.0347785,0.404627,-0.840941,-21.7124,-0.00397127,0,-2.17124,0.396175,-0.840941,-21.4886,-0.00389037,0,-2.14886
CarbonDioxide,isobar,339.152,1,1.11516,0.135551,vapour-like,0,366.666,41.0004,1244.1,-0.0325572,0.387638,-0.69093,-23.73,-0.00381485,0,-1.90741,0.379369,-0.69093,-23.5062,-0.00373549,0,-1.88942
CarbonDioxide,isobar,345.602,1,1.13637,0.135551,vapour-like,0,359.042,41.1331,1508.99,-0.0305067,0.370113,-0.561634,-25.3847,-0.00365214,0,-1.68223,0.362019,-0.561634,-25.1609,-0.00357426,0,-1.6674
CarbonDioxide,isobar,352.053,1,1.15758,0.135551,vapour-like,0,351.759,41.275,1774.78,-0.0286104,0.352339,-0.449999,-26.7254,-0.00348587,0,-1.50585,0.344412,-0.449999,-26.5016,-0.00340941,0,-1.49324
CarbonDioxide,isobar,358.503,1,1.17879,0.135551,vapour-like,0,344.793,41.4243,2041.5,-0.0268536,0.334538,-0.353512,-27.7938,-0.00331818,0,-1.36144,0.32677,-0.353512,-27.57,-0.00324311,0,-1.35048
CarbonDioxide,isobar,364.954,1,1.2,0.135551,vapour-like,0,338.122,41.5799,2309.21,-0.0252234,0.31688,-0.27007,-28.6257,-0.00315081,0,-1.23963,0.309266,-0.27007,-28.4019,-0.00307706,0,-1.22994
CarbonDioxide,isobar,223.043,2,0.733383,0.271102,liquid-like,0,26313.3,86.2754,-18208.2,-1.14457,1.66396,-7.51158,155.395,-0.00206349,0,0.853433,1.05895,-7.51158,155.843,-0.00182214,0,0.855891
CarbonDioxide,isobar,229.493,2,0.754593,0.271102,liquid-like,0,25758,87.3016,-17648.6,-0.911401,1.45458,-5.70293,118.373,-0.0041273,0,0.670723,0.864698,-5.70293,118.821,-0.00389273,0,0.673259
CarbonDioxide,isobar,235.944,2,0.775803,0.271102,liquid-like,0,25176.8,88.6908,-17081.2,-0.695923,1.14341,-3.75796,91.4718,-0.00561851,0,0.535512,0.570287,-3.75796,91.9194,-0.00539035,0,0.538132
CarbonDioxide,isobar,242.394,2,0.797013,0.271102,liquid-like,0,24563.6,90.554,-16503.4,-0.496691,0.709636,-1.62298,75.839,-0.00673957,0,0.459537,0.155165,-1.62298,76.2866,-0.00651749,0,0.462249
CarbonDioxide,isobar,248.845,2,0.818223,0.271102,liquid-like,0,23909.8,93.0709,-15911.5,-0.312446,0.123957,0.785555,73.2307,-0.00768215,0,0.460236,-0.409592,0.785555,73.6782,-0.00746582,0,0.463049
CarbonDioxide,isobar,253.147,2,0.832371,0.271102,liquid-like,0,23445.1,95.2571,-15506.6,-0.197339,-0.371666,2.61169,80.0522,-0.00830578,0,0.516247,-0.889745,2.61169,80.4998,-0.00809313,0,0.519134
CarbonDioxide,isobar,254.147,2,0.835659,0.271102,vapour-like,0,1188.73,56.7861,-3049.07,-0.182984,-0.186491,-17.8797,206.49,-0.00305998,0,6.77225,-0.212988,-17.8797,206.938,-0.00284816,0,6.78692
CarbonDioxide,isobar,255.295,2,0.839432,0.271102,vapour-like,0,1177.31,56.022,-2984.33,-0.179903,-0.0863224,-17.1359,195.159,-0.00348713,0,6.53944,-0.112617,-17.1359,195.606,-0.00327626,0,6.55443
CarbonDioxide,isobar,261.746,2,0.860642,0.271102,vapour-like,0,1119.44,52.5715,-2634.79,-0.163958,0.336987,-13.5827,141.697,-0.00542979,0,5.37795,0.311772,-13.5827,142.145,-0.00522412,0,5.39494
CarbonDioxide,isobar,268.196,2,0.881852,0.271102,vapour-like,0,1069.98,50.1642,-2303.88,-0.150011,0.596426,-10.9033,101.355,-0.00676469,0,4.39933,0.5722,-10.9033,101.803,-0.00656397,0,4.41876
CarbonDioxide,isobar,274.647,2,0.903062,0.271102,vapour-like,0,1026.75,48.4318,-1986.17,-0.137704,0.755311,-8.85729,70.0865,-0.00766212,0,3.52872,0.731991,-8.85729,70.5341,-0.00746611,0,3.55125
CarbonDioxide,isobar,281.097,2,0.924272,0.271102,vapour-like,0,988.361,47.151,-1678.1,-0.126768,0.849726,-7.26335,45.3414,-0.00823833,0,2.70195,0.827235,-7.26335,45.789,-0.00804682,0,2.72863
CarbonDioxide,isobar,287.548,2,0.945482,0.271102,vapour-like,0,953.835,46.1855,-1377.2,-0.116994,0.901427,-5.99876,25.4533,-0.00857538,0,1.84819,0.879699,-5.99876,25.9009,-0.00838817,0,1.88069
CarbonDioxide,isobar,293.998,2,0.966692,0.271102,vapour-like,0,922.485,45.4487,-1081.76,-0.108215,0.924157,-4.9802,9.28358,-0.00873277,0,0.858188,0.903134,-4.9802,9.73116,-0.00854967,0,0.899563
CarbonDioxide,isobar,300.449,2,0.987901,0.271102,vapour-like,0,893.794,44.8818,-790.505,-0.100296,0.926926,-4.14762,-3.97268,-0.00875457,0,-0.397268,0.906556,-4.14762,-3.5251,-0.0085754,0,-0.35251
CarbonDioxide,isobar,306.899,2,1.00911,0.271102,vapour-like,0,867.366,44.4439,-502.467,-0.093124,0.91583,-3.45698,-14.8965,-0.00867401,0,-1.48965,0.896065,-3.45698,-14.4489,-0.0084986,0,-1.44489
CarbonDioxide,isobar,313.35,2,1.03032,0.271102,vapour-like,0,842.888,44.1064,-216.918,-0.0866077,0.895103,-2.87795,-23.9184,-0.0085165,0,-2.39184,0.875904,-2.87795,-23.4708,-0.0083447,0,-2.34708
CarbonDioxide,isobar,319.8,2,1.05153,0.271102,vapour-like,0,820.108,43.8497,66.7244,-0.0806682,0.867757,-2.39014,-31.3707,-0.00830172,0,-3.13707,0.849087,-2.39014,-30.9231,-0.00813339,0,-3.09231
CarbonDioxide,isobar,326.251,2,1.07274,0.271102,vapour-like,0,798.823,43.6588,348.93,-0.0752392,0.835961,-1.97807,-37.5186,-0.00804498,0,-3.75186,0.817787,-1.97807,-37.0711,-0.00787997,0,-3.70711
CarbonDioxide,isobar,332.701,2,1.09395,0.271102,vapour-like,0,778.863,43.5217,630.083,-0.0702638,0.80129,-1.6286,-42.5758,-0.00775823,0,-4.25758,0.783582,-1.6286,-42.1282,-0.00759643,0,-4.21282
CarbonDioxide,isobar,339.152,2,1.11516,0.271102,vapour-like,0,760.087,43.4289,910.5,-0.0656931,0.764901,-1.33072,-46.7142,-0.00745085,0,-4.67142,0.747632,-1.33072,-46.2666,-0.00729213,0,-4.62666
CarbonDioxide,isobar,345.602,2,1.13637,0.271102,vapour-like,0,742.374,43.3727,1190.44,-0.0614846,0.727643,-1.07569,-50.0734,-0.00713019,0,-4.20629,0.710789,-1.07569,-49.6258,-0.00697442,0,-4.1687
CarbonDioxide,isobar,352.053,2,1.15758,0.271102,vapour-like,0,725.621,43.3472,1470.12,-0.0576017,0.690147,-0.856677,-52.7679,-0.00680201,0,-3.58936,0.673686,-0.856677,-52.3203,-0.0066491,0,-3.55892
CarbonDioxide,isobar,358.503,2,1.17879,0.271102,vapour-like,0,709.741,43.3476,1749.72,-0.054012,0.652878,-0.668249,-54.8932,-0.00647087,0,-3.13726,0.636789,-0.668249,-54.4456,-0.00632071,0,-3.11168
CarbonDioxide,isobar,364.954,2,1.2,0.271102,vapour-like,0,694.656,43.3699,2029.39,-0.0506874,0.616178,-0.505942,-56.5295,-0.00614031,0,-2.78554,0.600443,-0.505942,-56.0819,-0.0059928,0,-2.76348
CarbonDioxide,isobar,223.043,5,0.733383,0.677755,liquid-like,0,26466.5,85.3228,-18174.2,-1.99957,1.84369,-8.17004,149.51,-0.00312103,0,0.822647,1.23304,-8.17004,150.629,-0.00251765,0,0.828803
CarbonDioxide,isobar,229.493,5,0.754593,0.677755,liquid-like,0,25930.6,86.1238,-17621.4,-1.76686,1.68821,-6.50698,108.914,-0.00506991,0,0.618075,1.09167,-6.50698,110.033,-0.00448349,0,0.624425
CarbonDioxide,isobar,235.944,5,0.775803,0.677755,liquid-like,0,25373.1,87.209,-17062.6,-1.55171,1.4471,-4.75727,77.401,-0.00639432,0,0.453631,0.866063,-4.75727,78.52,-0.00582393,0,0.460189
CarbonDioxide,isobar,242.394,5,0.797013,0.677755,liquid-like,0,24789.5,88.6467,-16495.6,-1.35266,1.10612,-2.89164,55.6686,-0.00728552,0,0.337476,0.542175,-2.89164,56.7876,-0.00673031,0,0.344259
CarbonDioxide,isobar,248.845,5,0.818223,0.677755,liquid-like,0,24173.9,90.5391,-15917.9,-1.16843,0.646436,-0.867359,44.7428,-0.00791856,0,0.281084,0.101396,-0.867359,45.8617,-0.00737774,0,0.288113
CarbonDioxide,isobar,255.295,5,0.839432,0.677755,liquid-like,0,23518.1,93.0451,-15326.2,-0.997907,0.0422662,1.38254,46.1639,-0.00845901,0,0.301208,-0.481733,1.38254,47.2828,-0.00793186,0,0.308509
CarbonDioxide,isobar,261.746,5,0.860642,0.677755,liquid-like,0,22810.4,96.4293,-14715.7,-0.840132,-0.743489,3.96613,62.3321,-0.00907136,0,0.423576,-1.24387,3.96613,63.4511,-0.00855719,0,0.43118
CarbonDioxide,isobar,268.196,5,0.881852,0.677755,liquid-like,0,22033,101.186,-14079.3,-0.694303,-1.76813,7.05955,97.1607,-0.00993065,0,0.690097,-2.24164,7.05955,98.2797,-0.00942885,0,0.698045
CarbonDioxide,isobar,274.647,5,0.903062,0.677755,liquid-like,0,21155.9,108.356,-13405.2,-0.559784,-3.12845,10.9912,157.534,-0.0112418,0,1.17517,-3.57071,10.9912,158.653,-0.0107518,0,1.18352
CarbonDioxide,isobar,281.097,5,0.924272,0.677755,liquid-like,0,20119.6,120.622,-12670.8,-0.436151,-5.01336,16.5246,257.546,-0.01328,0,2.0326,-5.41787,16.5246,258.665,-0.0128012,0,2.04143
CarbonDioxide,isobar,286.934,5,0.943464,0.677755,liquid-like,0,18921.4,144.352,-11907.9,-0.333603,-7.56961,24.9165,413.133,-0.0161274,0,3.46941,-7.92996,24.9165,414.252,-0.0156584,0,3.47881
CarbonDioxide,isobar,287.934,5,0.946752,0.677755,vapour-like,0,3518.94,131.149,-3855.24,-0.322697,0.847029,-24.6914,240.66,-0.0173872,0,6.24242,0.767002,-24.6914,241.779,-0.0169198,0,6.27144
CarbonDioxide,isobar,293.998,5,0.966692,0.677755,vapour-like,0,3155,94.2328,-3193.01,-0.294764,1.85659,-15.5303,110.937,-0.0188322,0,3.47435,1.78339,-15.5303,112.056,-0.0183745,0,3.5094
CarbonDioxide,isobar,300.449,5,0.987901,0.677755,vapour-like,0,2902.47,78.5451,-2641.71,-0.269505,2.13504,-11.145,38.265,-0.0194624,0,1.44849,2.06732,-11.145,39.384,-0.0190144,0,1.49085
CarbonDioxide,isobar,306.899,5,1.00911,0.677755,vapour-like,0,2714.58,69.9866,-2164.98,-0.247582,2.17979,-8.5211,-8.29069,-0.0195772,0,-0.382945,2.1164,-8.5211,-7.17173,-0.0191387,0,-0.33126
CarbonDioxide,isobar,313.35,5,1.03032,0.677755,vapour-like,0,2564.57,64.5421,-1732.26,-0.228265,2.13529,-6.71111,-41.0898,-0.0193718,0,-2.37203,2.07545,-6.71111,-39.9709,-0.0189423,0,-2.30744
CarbonDioxide,isobar,319.8,5,1.05153,0.677755,vapour-like,0,2439.73,60.7684,-1328.78,-0.21107,2.05189,-5.362,-65.3519,-0.0189558,0,-4.91819,1.99506,-5.362,-64.233,-0.018535,0,-4.83398
CarbonDioxide,isobar,326.251,5,1.07274,0.677755,vapour-like,0,2332.89,58.0099,-946.124,-0.195645,1.95118,-4.31369,-83.8006,-0.0183987,0,-8.38006,1.89694,-4.31369,-82.6816,-0.0179862,0,-8.26816
CarbonDioxide,isobar,332.701,5,1.09395,0.677755,vapour-like,0,2239.62,55.9192,-578.967,-0.181726,1.84357,-3.4769,-98.0572,-0.0177469,0,-9.80572,1.79161,-3.4769,-96.9383,-0.0173424,0,-9.69383
CarbonDioxide,isobar,339.152,5,1.11516,0.677755,vapour-like,0,2156.96,54.2915,-223.718,-0.169104,1.73443,-2.79369,-109.162,-0.0170331,0,-10.9162,1.68449,-2.79369,-108.043,-0.0166363,0,-10.8043
CarbonDioxide,isobar,345.602,5,1.13637,0.677755,vapour-like,0,2082.81,52.9981,122.164,-0.157609,1.62666,-2.22537,-117.818,-0.0162808,0,-11.7818,1.57854,-2.22537,-116.699,-0.0158914,0,-11.6699
CarbonDioxide,isobar,352.053,5,1.15758,0.677755,vapour-like,0,2015.66,51.9551,460.548,-0.147104,1.52185,-1.74638,-124.518,-0.0155073,0,-12.4518,1.47538,-1.74638,-123.399,-0.0151251,0,-12.3399
CarbonDioxide,isobar,358.503,5,1.17879,0.677755,vapour-like,0,1954.37,51.1048,792.852,-0.137473,1.42086,-1.33932,-129.628,-0.0147255,0,-12.9628,1.37589,-1.33932,-128.509,-0.0143501,0,-12.8509
CarbonDioxide,isobar,364.954,5,1.2,0.677755,vapour-like,0,1898.05,50.4064,1120.18,-0.128617,1.32414,-0.991611,-133.43,-0.013945,0,-11.9115,1.28055,-0.991611,-132.311,-0.0135763,0,-11.8116
CarbonDioxide,isobar,223.043,10,0.733383,1.35551,liquid-like,0,26705.5,83.9692,-18111.7,-2.59131,2.08746,-9.08292,143.065,-0.00508011,0,0.789903,1.46838,-9.08292,145.303,-0.00387335,0,0.802259
CarbonDioxide,isobar,229.493,10,0.754593,1.35551,liquid-like,0,26197.3,84.485,-17568.5,-2.35948,2.00263,-7.59236,97.7628,-0.00689725,0,0.556466,1.39627,-7.59236,100.001,-0.00572441,0,0.569205
CarbonDioxide,isobar,235.944,10,0.775803,1.35551,liquid-like,0,25672.8,85.2009,-17021.3,-2.14501,1.85062,-6.06301,60.3901,-0.00802189,0,0.35479,1.25809,-6.06301,62.628,-0.00688111,0,0.367938
CarbonDioxide,isobar,242.394,10,0.797013,1.35551,liquid-like,0,25129.1,86.1487,-16468.8,-1.94642,1.62328,-4.48418,31.2352,-0.0086345,0,0.189663,1.04581,-4.48418,33.4731,-0.00752408,0,0.203251
CarbonDioxide,isobar,248.845,10,0.818223,1.35551,liquid-like,0,24562.8,87.3716,-15909.3,-1.76243,1.31066,-2.84146,10.7192,-0.00889488,0,0.0673768,0.749586,-2.84146,12.9571,-0.00781324,0,0.0814434
CarbonDioxide,isobar,255.295,10,0.839432,1.35551,liquid-like,0,23969.4,88.9304,-15340.9,-1.59187,0.900352,-1.11521,-0.55672,-0.00894676,0,-0.00362899,0.357175,-1.11521,1.68119,-0.00789246,0,0.0109589
CarbonDioxide,isobar,261.746,10,0.860642,1.35551,liquid-like,0,23343.4,90.9126,-14761.1,-1.43376,0.3766,0.720006,-1.74243,-0.00892231,0,-0.0118041,-0.147002,0.720006,0.495487,-0.00789398,0,0.0033567
CarbonDioxide,isobar,268.196,10,0.881852,1.35551,liquid-like,0,22677.4,93.4526,-14166.9,-1.28721,-0.281076,2.69456,8.3531,-0.00894649,0,0.0589623,-0.783187,2.69456,10.591,-0.0079429,0,0.0747591
CarbonDioxide,isobar,274.647,10,0.903062,1.35551,liquid-like,0,21961.3,96.7616,-13553.9,-1.15147,-1.09975,4.84641,31.402,-0.00914184,0,0.231683,-1.57815,4.84641,33.6399,-0.00816182,0,0.248195
CarbonDioxide,isobar,281.097,10,0.924272,1.35551,liquid-like,0,21180.3,101.188,-12916.2,-1.0259,-2.11594,7.22518,69.8155,-0.00963406,0,0.540529,-2.56799,7.22518,72.0534,-0.00867653,0,0.557855
CarbonDioxide,isobar,287.548,10,0.945482,1.35551,liquid-like,0,20311.8,107.4,-12244.7,-0.90999,-3.37992,9.84026,127.094,-0.0105595,0,1.03796,-3.80242,9.84026,129.332,-0.00962348,0,1.05623
CarbonDioxide,isobar,293.998,10,0.966692,1.35551,liquid-like,1,19317.2,116.913,-11523.6,-0.803368,-4.95855,12.4661,207.776,-0.012073,0,1.80304,-5.34744,12.4661,210.014,-0.0111575,0,1.82246
CarbonDioxide,isobar,300.449,10,0.987901,1.35551,liquid-like,1,18122.4,133.076,-10722.3,-0.705883,-6.93079,14.627,316.978,-0.0143504,0,2.95624,-7.28076,14.627,319.216,-0.0134545,0,2.97711
CarbonDioxide,isobar,306.899,10,1.00911,1.35551,supercritical,1,16568,165.128,-9774.49,-0.617759,-9.35861,14.815,460.126,-0.0175911,0,4.70742,-9.66221,14.815,462.364,-0.0167141,0,4.73032
CarbonDioxide,isobar,313.35,10,1.03032,1.35551,supercritical,1,14187.2,253.371,-8476.19,-0.540121,-11.4492,2.26588,589.144,-0.0218916,0,6.95058,-11.6974,2.26588,591.382,-0.0210327,0,6.97698
CarbonDioxide,isobar,319.8,10,1.05153,1.35551,supercritical,1,10299.9,339.164,-6399.47,-0.476696,-6.65444,-20.7801,324.016,-0.0258124,0,5.06317,-6.85485,-20.7801,326.254,-0.0249708,0,5.09814
CarbonDioxide,isobar,326.251,10,1.07274,1.35551,supercritical,1,7805.23,197.382,-4705.27,-0.42899,-1.39424,-12.5294,32.3368,-0.0269479,0,0.687246,-1.56379,-12.5294,34.5747,-0.0261229,0,0.734808
CarbonDioxide,isobar,332.701,10,1.09395,1.35551,supercritical,1,6647.21,136.102,-3658.84,-0.390838,0.159692,-7.99305,-73.5502,-0.0267512,0,-2.01021,0.0106796,-7.99305,-71.3123,-0.0259422,0,-1.94904
CarbonDioxide,isobar,339.152,10,1.11516,1.35551,supercritical,0,5949.64,108.224,-2880.77,-0.35858,0.712094,-5.67528,-126.195,-0.0260483,0,-4.38058,0.577224,-5.67528,-123.957,-0.0252547,0,-4.3029
CarbonDioxide,isobar,345.602,10,1.13637,1.35551,supercritical,0,5461.54,92.7832,-2236.71,-0.330529,0.929501,-4.28762,-158.069,-0.0251004,0,-7.06704,0.805148,-4.28762,-155.831,-0.0243216,0,-6.96698
CarbonDioxide,isobar,352.053,10,1.15758,1.35551,supercritical,0,5090.32,83.0474,-1671.75,-0.30573,1.00711,-3.33239,-179.504,-0.0240203,0,-10.7375,0.891018,-3.33239,-177.266,-0.0232558,0,-10.6036
CarbonDioxide,isobar,358.503,10,1.17879,1.35551,supercritical,0,4792.96,76.3636,-1158.84,-0.283563,1.01708,-2.60179,-194.677,-0.0228679,0,-16.7993,0.907747,-2.60179,-192.439,-0.0221171,0,-16.6062
CarbonDioxide,isobar,364.954,10,1.2,1.35551,supercritical,0,4546.26,71.5021,-682.703,-0.263586,0.991243,-2.0063,-205.62,-0.0216794,0,-20.562,0.887581,-2.0063,-203.382,-0.0209419,0,-20.3382
CarbonDioxide,sat-liquid,216.6,0.518145,0.7122,0.070235,liquid-like,0,26776.6,85.9611,-18780.2,-0.0768203,1.71038,-8.91905,203.721,0.00131779,0,1.08476,1.09423,-8.91905,203.837,0.00138218,0,1.08538
CarbonDioxide,sat-vapour,216.6,0.518145,0.7122,0.070235,vapour-like,0,312.782,39.9945,-3360.62,-0.0768203,-0.628106,-10.0723,125.749,0.00469944,0,3.74184,-0.635018,-10.0723,125.865,0.00476383,0,3.74529
CarbonDioxide,sat-liquid,230,0.89291,0.75626,0.121035,liquid-like,0,25646.2,87.8861,-17613.1,-0.109972,1.33522,-5.21464,120.165,-0.00395463,0,0.682248,0.74926,-5.21464,120.365,-0.00385014,0,0.683382
CarbonDioxide,sat-vapour,230,0.89291,0.75626,0.121035,vapour-like,0,528.775,44.244,-3176.55,-0.109972,-0.580978,-12.8243,159.17,0.00313433,0,5.01078,-0.592673,-12.8243,159.37,0.00323882,0,5.01707
CarbonDioxide,sat-liquid,250,1.78504,0.822022,0.241964,liquid-like,0,23766.8,93.831,-15802.6,-0.171587,-0.0445231,1.40149,76.8424,-0.00784767,0,0.486265,-0.573119,1.40149,77.2419,-0.00765549,0,0.488793
CarbonDioxide,sat-vapour,250,1.78504,0.822022,0.241964,vapour-like,0,1059.86,54.421,-3069.07,-0.171587,-0.310122,-17.3335,204.456,-0.00167563,0,6.66183,-0.333688,-17.3335,204.856,-0.00148344,0,6.67485
CarbonDioxide,sat-liquid,270,3.20335,0.887784,0.434217,liquid-like,0,21491.3,107.976,-13835.2,-0.247295,-2.94705,10.9798,164.473,-0.0111952,0,1.1888,-3.39797,10.9798,165.19,-0.0108758,0,1.19398
CarbonDioxide,sat-vapour,270,3.20335,0.887784,0.434217,vapour-like,0,2008.04,76.1677,-3266.56,-0.247295,0.208754,-22.1331,237.544,-0.00921387,0,7.272,0.163649,-22.1331,238.261,-0.00889453,0,7.29395
CarbonDioxide,sat-liquid,290,5.31773,0.953545,0.720823,liquid-like,0,18283.8,161.762,-11493.2,-0.337808,-8.91957,29.3159,498.173,-0.0174998,0,4.33451,-9.25774,29.3159,499.364,-0.0170062,0,4.34486
CarbonDioxide,sat-vapour,290,5.31773,0.953545,0.720823,vapour-like,0,3907.37,159.058,-4094.03,-0.337808,0.684882,-26.72,262.105,-0.0184084,0,6.40213,0.596315,-26.72,263.295,-0.0179148,0,6.43119
CarbonDioxide,sat-liquid,300,6.71308,0.986426,0.909964,liquid-like,1,15433.8,382.792,-9831.88,-0.390495,-14.85,49.0886,909.675,-0.0223454,0,9.2523,-15.0997,49.0886,911.178,-0.0217431,0,9.26758
CarbonDioxide,sat-vapour,300,6.71308,0.986426,0.909964,vapour-like,1,6102.81,524.64,-5267.95,-0.390495,-0.240803,-31.7582,319.942,-0.0228377,0,6.07337,-0.376537,-31.7582,321.445,-0.0222354,0,6.10189
CarbonDioxide,probe-dense,280,8,0.920664,1.08441,liquid-like,0,20970.7,105.322,-12957.1,-0.864043,-2.79548,9.2221,116.092,-0.0104998,0,0.895969,-3.2369,9.2221,117.882,-0.00973082,0,0.909786
CarbonDioxide,probe-dense,280,10,0.920664,1.35551,liquid-like,0,21318.5,100.334,-13026.7,-1.04656,-1.9272,6.80261,62.0624,-0.00952371,0,0.476424,-2.38394,6.80261,64.3003,-0.00856243,0,0.493604
CarbonDioxide,probe-dense,300,8,0.986426,1.08441,liquid-like,1,17113.6,173.047,-10422.5,-0.534488,-9.75211,22.5683,516.588,-0.0181645,0,4.95648,-10.063,22.5683,518.378,-0.0174468,0,4.97365
CarbonDioxide,probe-dense,304.5,7.4,1.00122,1.00308,supercritical,1,8056.48,1650.48,-6258.63,-0.413798,-1.17937,-19.8529,329.907,-0.0245246,0,5.27124,-1.35512,-19.8529,331.563,-0.0238705,0,5.2977
CarbonDioxide,probe-dense,310,8,1.01931,1.08441,supercritical,1,7446.34,421.896,-5494.22,-0.417955,0.339378,-12.8055,140.005,-0.0259871,0,2.54822,0.171882,-12.8055,141.795,-0.0252925,0,2.58081
