Temperature (K)	Pressure (kPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
116.408730834	2087.59832267	564.820380901	0.00177047435577	-0.945642570008	-0.842103647126	105.187907194	27.4544162247	97.1806791605	380.172518370	0.849165312787	44.8546067963	0.0678770765207	0.00119772136356	96.1782040905	0.0103973661128	1.63957325672	2.24762052079	131.729938413	28.4024572876	86.2459227497	176.564287244	12.9637654324	9.71991144610	0.0176664323096
116.460021992	2093.23712300	564.294633699	0.00177212388756	-0.941495218093	-0.837579900139	105.224356466	27.4617026859	97.4480393656	379.335072912	0.855147102066	44.7654885861	0.0677772706603	0.00118990235262	96.5226424203	0.0103602634048	1.63822546021	2.24573945703	131.699702292	28.4294155011	86.6348823915	176.517778388	12.9469293861	9.73072190685	0.0177098346031
116.511211478	2098.87592333	563.768396136	0.00177377803874	-0.937349400122	-0.833056894363	105.260781100	27.4690752652	97.7176162130	378.497912710	0.861158963267	44.6765051051	0.0676776867792	0.00118210894165	96.8679844283	0.0103233282483	1.63687044981	2.24384930921	131.669451687	28.4564815689	87.0273386853	176.471113165	12.9300804444	9.74155709306	0.0177534517647
116.562299731	2104.51472367	563.241659924	0.00177543685269	-0.933205064221	-0.828534573177	105.297181631	27.4765346488	97.9894387620	377.661027288	0.867201152740	44.5876545597	0.0675783244640	0.00117434104396	97.2142367222	0.0102865591884	1.63550819467	2.24195004011	131.639186038	28.4836559161	87.4233376879	176.424291443	12.9132183302	9.75241729228	0.0177972859637
116.613287187	2110.15352400	562.714416712	0.00177710037330	-0.929062158383	-0.824012879769	105.333558591	27.4840815365	98.2635365881	376.824406104	0.873273930007	44.4989351625	0.0674791833189	0.00116659857373	97.5614059838	0.0102499547840	1.63413866344	2.24004161190	131.608904786	28.5109389787	87.8229262892	176.377313083	12.8963427649	9.76330279484	0.0178413393991
116.664174277	2115.79232433	562.186658088	0.00177876864492	-0.924920630462	-0.819491757134	105.369912516	27.4917166421	98.5399397943	375.988038543	0.879377557809	44.4103451311	0.0673802629653	0.00115888144603	97.9094989711	0.0102135136070	1.63276182427	2.23812398611	131.578607364	28.5383312042	88.2261522309	176.330177931	12.8794534680	9.77421389395	0.0178856143000
116.714961429	2121.43112467	561.658375578	0.00178044171241	-0.920780428163	-0.814971148063	105.406243940	27.4994406941	98.8186790233	375.151913922	0.885512302160	44.3218826886	0.0672815630427	0.00115118957677	98.2585225187	0.0101772342426	1.63137764475	2.23619712360	131.548293206	28.5658330516	88.6330641257	176.282885823	12.8625501576	9.78515088574	0.0179301129266
116.765649069	2127.06992500	561.129560639	0.00178211962111	-0.916641499041	-0.810450995132	105.442553400	27.5072544352	99.0997854693	374.316021482	0.891678432404	44.2335460633	0.0671830832081	0.00114352288272	98.6084835395	0.0101411152885	1.62998609199	2.23426098461	131.517961741	28.5934449921	89.0437114777	176.235436581	12.8456325497	9.79611406929	0.0179748375705
116.816237620	2132.70872533	560.600204666	0.00178380241690	-0.912503790488	-0.805931240700	105.478841432	27.5151586234	99.3832908912	373.480350392	0.897876221263	44.1453334880	0.0670848231370	0.00113588128151	98.9593890260	0.0101051553556	1.62858713251	2.23231552868	131.487612398	28.6211675095	89.4581447029	176.187830017	12.8287003585	9.80710374673	0.0180197905552
116.866727499	2138.34752567	560.070298985	0.00178549014617	-0.908367249727	-0.801411826895	105.515108573	27.5231540319	99.6692276249	372.644889746	0.904105944897	44.0572432006	0.0669867825235	0.00112826469162	99.3112460512	0.0100693530669	1.62718073233	2.23036071471	131.457244599	28.6490011003	89.8764151500	176.140065925	12.8117532963	9.81812022326	0.0180649742370
116.917119122	2143.98632600	559.539834851	0.00178718285583	-0.904231823807	-0.796892695611	105.551355364	27.5312414494	99.9576285969	371.809628561	0.910367882959	43.9692734429	0.0668889610801	0.00112067303235	99.6640617704	0.0100337070579	1.62576685690	2.22839650090	131.426857765	28.6769462743	90.2985751223	176.092144087	12.7947910731	9.82916380721	0.0181103910055
116.967412902	2149.62512633	559.008803449	0.00178888059335	-0.900097459593	-0.792373788494	105.587582344	27.5394216805	100.248527338	370.974555775	0.916662318653	43.8814224612	0.0667913585388	0.00111310622387	100.017843422	0.00999821597610	1.62434547112	2.22642284475	131.396451313	28.7050035552	90.7246778997	176.044064271	12.7778133968	9.84023481014	0.0181560432845
117.017609247	2155.26392667	558.477195893	0.00179058340672	-0.895964103760	-0.787855046938	105.623790055	27.5476955461	100.541957997	370.139660247	0.922989538793	43.7936885057	0.0666939746506	0.00110556418714	100.372598331	0.00996287848110	1.62291653931	2.22443970308	131.366024659	28.7331734807	91.1547777615	175.995826227	12.7608199730	9.85133354684	0.0182019335323
117.067708565	2160.90272700	557.945003223	0.00179229134453	-0.891831702784	-0.783336412074	105.659979039	27.5560638836	100.837955355	369.304930756	0.929349833862	43.7060698304	0.0665968091862	0.00109804684398	100.728333905	0.00992769324413	1.62148002523	2.22244703201	131.335577212	28.7614566029	91.5889300102	175.947429691	12.7438105050	9.86246033544	0.0182480642425
117.117711258	2166.54152733	557.412216401	0.00179400445591	-0.887700202934	-0.778817824760	105.696149841	27.5645275473	101.136554842	368.470355997	0.935743498074	43.6185646927	0.0664998619364	0.00109055411700	101.085057643	0.00989265894800	1.62003589205	2.22044478690	131.305108379	28.7898534891	92.0271909952	175.898874382	12.7267846936	9.87361549743	0.0182944379451
117.167617725	2172.18032767	556.878826315	0.00179572279057	-0.883569550267	-0.774299225575	105.732303006	27.5730874087	101.437792548	367.635924585	0.942170829436	43.5311713534	0.0664031327122	0.00108308592965	101.442777131	0.00985777428694	1.61858410238	2.21843292243	131.274617564	28.8183647217	92.4696181375	175.850160002	12.7097422371	9.88479935778	0.0183410572067
117.217428364	2177.81912800	556.344823771	0.00179744639884	-0.879439690617	-0.769780554809	105.768439080	27.5817443570	101.741705245	366.801625045	0.948632129813	43.4438880764	0.0663066213452	0.00107564220617	101.801500047	0.00982303796640	1.61712461818	2.21641139252	131.244104167	28.8469908989	92.9162699553	175.801286234	12.6926828310	9.89601224494	0.0183879246316
117.267143569	2183.45792833	555.810199499	0.00179917533162	-0.875310569586	-0.765261752451	105.804558614	27.5904992992	102.048330396	365.967445819	0.955127704993	43.3567131283	0.0662103276881	0.00106822287163	102.161234161	0.00978844870284	1.61565740086	2.21438015033	131.213567583	28.8757326351	93.3672060901	175.752252744	12.6756061685	9.90725449096	0.0184350428623
117.316763730	2189.09672867	555.274944142	0.00180090964044	-0.871182132539	-0.760742758183	105.840662156	27.5993531607	102.357706176	365.133375261	0.961657864751	43.2696447787	0.0661142516148	0.00106082785187	102.521987335	0.00975400522364	1.61418241117	2.21233914828	131.183007205	28.9045905612	93.8224873336	175.703059178	12.6585119395	9.91852643153	0.0184824145806
117.366289237	2194.73552900	554.739048262	0.00180264937746	-0.867054324594	-0.756223511369	105.876750260	27.6083068856	102.669871490	364.299401635	0.968222922920	43.1826812994	0.0660183930212	0.00105345707355	102.883767528	0.00971970626684	1.61269960926	2.21028833802	131.152422421	28.9335653251	94.2821756548	175.653705164	12.6413998314	9.92982840606	0.0185300425080
117.415720472	2200.37432933	554.202502336	0.00180439459545	-0.862927090625	-0.751703951055	105.912823480	27.6173614369	102.984865986	363.465513118	0.974823197439	43.0958209644	0.0659227518252	0.00104611046411	103.246582797	0.00968555058101	1.61120895466	2.20822767041	131.121812613	28.9626575922	94.7463342298	175.604190307	12.6242695285	9.94116075774	0.0185779294070
117.465057820	2206.01312967	553.665296749	0.00180614534787	-0.858800375205	-0.747184015916	105.948882371	27.6265177974	103.302730078	362.631697784	0.981459010502	43.0090620494	0.0658273279669	0.00103878795180	103.610441296	0.00965153692516	1.60971040622	2.20615709552	131.091177162	28.9918680455	95.2150274678	175.554514195	12.6071207122	9.95252383361	0.0186260780815
117.514301659	2211.65193000	553.127421801	0.00180790168881	-0.854674122671	-0.742663644315	105.984927491	27.6357769693	103.623504962	361.797943626	0.988130688513	42.9224028323	0.0657321214099	0.00103148946562	103.975351279	0.00961766406843	1.60820392218	2.20407656263	131.060515444	29.0211973864	95.6883210453	175.504676391	12.5899530605	9.96391798466	0.0186744913779
117.563452365	2217.29073033	552.588867699	0.00180966367304	-0.850548277066	-0.738142774243	106.020959401	27.6451399755	103.947232633	360.964238537	0.994838562237	42.8358415922	0.0656371321408	0.00102421493537	104.341321104	0.00958393078999	1.60668946009	2.20198602018	131.029826828	29.0506463350	96.1662819340	175.454676438	12.5727662484	9.97534356589	0.0187231721860
117.612510313	2222.92953067	552.049624557	0.00181143135602	-0.846422782141	-0.733621343324	106.056978663	27.6546078591	104.273955910	360.130570314	1.00158296686	42.7493766098	0.0655423601704	0.00101696429162	104.708359232	0.00955033587894	1.60516697685	2.19988541582	130.999110680	29.0802156304	96.6489784338	175.404513856	12.5555599477	9.98680093637	0.0187721234397
117.661475872	2228.56833100	551.509682394	0.00181320479390	-0.842297581346	-0.729099288801	106.092985841	27.6641816847	104.603718451	359.296926655	1.00836424205	42.6630061665	0.0654478055337	0.00100973746573	105.076474230	0.00951687813405	1.60363642867	2.19777469632	130.968366364	29.1099060312	97.1364802048	175.354188142	12.5383338267	9.99829045934	0.0188213481183
117.710349412	2234.20713133	550.969031132	0.00181498404356	-0.838172617823	-0.724576547530	106.128981504	27.6738625381	104.936564779	358.463295162	1.01518273208	42.5767285448	0.0653534682903	0.00100253438981	105.445674771	0.00948355636368	1.60209777106	2.19565380762	130.937593234	29.1397183161	97.6288583016	175.303698767	12.5210875503	10.0098125023	0.0188708492469
117.759131296	2239.84593167	550.427660592	0.00181676916259	-0.834047834391	-0.720053055963	106.164966219	27.6836515274	105.272540300	357.629663332	1.02203878583	42.4905420275	0.0652593485254	0.000995354996734	105.815969641	0.00945036938559	1.60055095885	2.19352269481	130.906790643	29.1696532842	98.1261852073	175.253045181	12.5038207798	10.0213674370	0.0189206298981
117.807821889	2245.48473200	549.885560496	0.00181856020932	-0.829923173542	-0.715528750139	106.200940560	27.6935497826	105.611691324	356.796018564	1.02893275695	42.4044448980	0.0651654463499	0.000988199220146	106.187367734	0.00941731602677	1.59899594614	2.19138130207	130.875957937	29.1997117554	98.6285348694	175.202226806	12.4865331731	10.0329556398	0.0189706931922
117.856421549	2251.12353233	549.342720461	0.00182035724285	-0.825798577427	-0.711003565676	106.236905102	27.7035584570	105.954065091	355.962348150	1.03586500391	42.3184354397	0.0650717619011	0.000981066994446	106.559878059	0.00938439512332	1.59743268631	2.18922957271	130.845094459	29.2298945708	99.1359827367	175.151243039	12.4692243842	10.0445774913	0.0190210422989
117.904930633	2256.76233267	548.799129998	0.00182216032304	-0.821673987850	-0.706477437755	106.272860421	27.7136787269	106.299709796	355.128639278	1.04283589006	42.2325119357	0.0649782953432	0.000973958254790	106.933509741	0.00935160552028	1.59586113201	2.18706744913	130.814199543	29.2602025936	99.6486057968	175.100093250	12.4518940634	10.0562333768	0.0190716804380
117.953349497	2262.40113300	548.254778510	0.00182396951052	-0.817549346252	-0.701950301108	106.308807098	27.7239117927	106.648674606	354.294879030	1.04984578376	42.1466726690	0.0648850468681	0.000966872937084	107.308272022	0.00931894607147	1.59428123514	2.18489487281	130.783272522	29.2906367088	100.166482615	175.048776782	12.4345418574	10.0679236863	0.0191226108804
118.001678493	2268.03993333	547.709655292	0.00182578486674	-0.813424593703	-0.697422090009	106.344745717	27.7342588789	107.001009692	353.461054379	1.05689505845	42.0609159219	0.0647920166955	0.000959810977986	107.684174264	0.00928641563936	1.59269294685	2.18271178430	130.752312720	29.3211978245	100.689693374	174.997292950	12.4171674086	10.0796488147	0.0191738369497
118.049917968	2273.67873367	547.163749524	0.00182760645396	-0.809299670896	-0.692892738259	106.380676864	27.7447212347	107.356766252	352.627152186	1.06398409273	41.9752399756	0.0646992050740	0.000952772314898	108.061225951	0.00925401309492	1.59109621750	2.18051812320	130.721319458	29.3518868717	101.218319917	174.945641040	12.3997703556	10.0914091613	0.0192253620228
118.098068271	2279.31753400	546.617050271	0.00182943433525	-0.805174518126	-0.688362179176	106.416601129	27.7553001347	107.715996539	351.793159205	1.07111327050	41.8896431105	0.0646066122816	0.000945756885965	108.439436689	0.00922173731744	1.58949099669	2.17831382814	130.690292048	29.3827048051	101.752445787	174.893820311	12.3823503330	10.1032051309	0.0192771895312
118.146129744	2284.95633433	546.069546482	0.00183126857457	-0.801049075289	-0.683830345578	106.452519105	27.7659968794	108.078753884	350.959062073	1.07828298097	41.8041236054	0.0645142386263	0.000938764630076	108.818816215	0.00918958719443	1.58787723321	2.17609883678	130.659229799	29.4136526036	102.292156273	174.841829988	12.3649069711	10.1150371331	0.0193293229624
118.194102730	2290.59513467	545.521226985	0.00183310923670	-0.796923281863	-0.679297169772	106.488431388	27.7768127954	108.445092731	350.124847314	1.08549361887	41.7186797376	0.0644220844467	0.000931795486854	109.199374390	0.00915756162146	1.58625487504	2.17387308578	130.628132013	29.4447312708	102.837538458	174.789669268	12.3474398960	10.1269055825	0.0193817658610
118.241987568	2296.23393500	544.972080486	0.00183495638732	-0.792797076901	-0.674762583544	106.524338578	27.7877492362	108.815068659	349.290501335	1.09274558443	41.6333097823	0.0643301501129	0.000924849396661	109.581121209	0.00912565950198	1.58462386935	2.17163651079	130.596997985	29.4759418352	103.388681256	174.737337315	12.3299487294	10.1388108993	0.0194345218300
118.289784594	2301.87273533	544.422095565	0.00183681009302	-0.788670399016	-0.670226518139	106.560241279	27.7988075831	109.188738419	348.456010425	1.10003928358	41.5480120127	0.0642384360273	0.000917926300591	109.964066800	0.00909387974724	1.58298416245	2.16938904643	130.565827004	29.5072853512	103.945675473	174.684833262	12.3124330888	10.1507535089	0.0194875945319
118.337494142	2307.51153567	543.871260677	0.00183867042130	-0.784543186372	-0.665688904251	106.596140097	27.8099892448	109.566159958	347.621360754	1.10737512801	41.4627846996	0.0641469426248	0.000911026140470	110.348221428	0.00906222127609	1.58133569984	2.16713062628	130.534618354	29.5387628992	104.508613844	174.632156209	12.2948925871	10.1627338420	0.0195409876903
118.385116543	2313.15033600	543.319564143	0.00184053744057	-0.780415376669	-0.661149672006	106.632035644	27.8212956592	109.947392457	346.786538369	1.11475353527	41.3776261110	0.0640556703745	0.000904148858852	110.733595494	0.00903068301487	1.57967842611	2.16486118284	130.503371310	29.5703755864	105.077591096	174.579305220	12.2773268325	10.1747523352	0.0195947050913
118.432652127	2318.78913633	542.766994152	0.00184241122024	-0.776286907131	-0.656608750952	106.667928534	27.8327282928	110.332496359	345.951529196	1.12217492891	41.2925345120	0.0639646197795	0.000897294399019	111.120199542	0.00899926389728	1.57801228499	2.16258064756	130.472085141	29.6021245472	105.652703988	174.526279327	12.2597354287	10.1868094307	0.0196487505846
118.480101220	2324.42793667	542.213538759	0.00184429183065	-0.772157714494	-0.652066070039	106.703819388	27.8442886423	110.721533409	345.116319032	1.12963973855	41.2075081645	0.0638737913786	0.000890462704977	111.508044262	0.00896796286419	1.57633721934	2.16028895077	130.440759109	29.6340109437	106.234051379	174.473077525	12.2421179748	10.1989055763	0.0197031280852
118.527464146	2330.06673700	541.659185876	0.00184617934317	-0.768027734992	-0.647521557606	106.739708828	27.8559782347	111.114566682	344.280893553	1.13714840005	41.1225453268	0.0637831857465	0.000883653721459	111.897140487	0.00893677886357	1.57465317106	2.15798602167	130.409392471	29.6660359663	106.821734272	174.419698773	12.2244740647	10.2110412260	0.0197578415746
118.574741228	2335.70553733	541.103923276	0.00184807383015	-0.763896904343	-0.642975141366	106.775597482	27.8677986278	111.511660624	343.445238300	1.14470135556	41.0376442533	0.0636928034953	0.000876867393915	112.287499202	0.00890571085030	1.57296008116	2.15567178835	130.377984472	29.6982008346	107.415855880	174.366141994	12.2068032876	10.2232168397	0.0198128951029
118.621932784	2341.34433767	540.547738586	0.00184997536502	-0.759765157735	-0.638426748388	106.811485982	27.8797514114	111.912881089	342.609338689	1.15229905370	40.9528031945	0.0636026452748	0.000870103668518	112.679131545	0.00887475778603	1.57125788970	2.15334617772	130.346534354	29.7305067974	108.016521682	174.312406071	12.1891052279	10.2354328835	0.0198682927896
