Xiong 2015 set 2 | 193.15 K 446.0 kPa y_CO2 0.2338 | 194.265 | +1.115 | +1.830 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 193.15 K 274.0 kPa y_CO2 0.3365 | 193.090 | -0.060 | +0.329 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 188.15 K 1835.0 kPa y_CO2 0.0427 | 187.702 | -0.448 | +3.378 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 188.15 K 1545.0 kPa y_CO2 0.0490 | 187.987 | -0.163 | +2.971 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 188.15 K 1286.0 kPa y_CO2 0.0636 | 189.514 | +1.364 | +3.889 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 188.15 K 959.0 kPa y_CO2 0.0832 | 189.930 | +1.780 | +3.594 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 188.15 K 738.0 kPa y_CO2 0.1004 | 189.507 | +1.357 | +2.717 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 188.15 K 574.0 kPa y_CO2 0.1251 | 189.472 | +1.322 | +2.348 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 188.15 K 408.0 kPa y_CO2 0.1731 | 189.611 | +1.461 | +2.154 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 188.15 K 277.0 kPa y_CO2 0.2511 | 189.692 | +1.542 | +1.975 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 188.15 K 2055.0 kPa y_CO2 0.0404 | condensed first on this family (P5 answer beside a liquid): onset of createcheme:crystal_carbon_dioxide_i at 187.2134999635328 K, 2055000.0 Pa by fugacity (6 fluid equilibria), a three-phase point (the fluid is VAPOR_LIQUID); the partial-pressure approximation 192.2174254542978 K is a diagnostic, not the answer
Xiong 2015 set 2 | 188.15 K 1790.0 kPa y_CO2 0.0476 | 188.812 | +0.662 | +4.378 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 188.15 K 1514.0 kPa y_CO2 0.0561 | 189.436 | +1.286 | +4.340 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 188.15 K 1200.0 kPa y_CO2 0.0618 | 188.517 | +0.367 | +2.728 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 188.15 K 896.0 kPa y_CO2 0.0751 | 188.027 | -0.123 | +1.589 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 188.15 K 697.0 kPa y_CO2 0.1018 | 189.072 | +0.922 | +2.208 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 188.15 K 464.0 kPa y_CO2 0.1487 | 189.219 | +1.069 | +1.881 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 188.15 K 274.0 kPa y_CO2 0.2307 | 188.574 | +0.424 | +0.863 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 178.15 K 1640.0 kPa y_CO2 0.0196 | condensed first on this family (P5 answer beside a liquid): onset of createcheme:crystal_carbon_dioxide_i at 177.7635400955607 K, 1640000.0 Pa by fugacity (6 fluid equilibria), a three-phase point (the fluid is VAPOR_LIQUID); the partial-pressure approximation 181.51130247511676 K is a diagnostic, not the answer
Xiong 2015 set 2 | 178.15 K 1336.0 kPa y_CO2 0.0235 | 178.473 | +0.323 | +3.111 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 178.15 K 1036.0 kPa y_CO2 0.0304 | 179.199 | +1.049 | +3.144 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 178.15 K 810.0 kPa y_CO2 0.0367 | 179.078 | +0.928 | +2.533 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 178.15 K 600.0 kPa y_CO2 0.0469 | 178.943 | +0.793 | +1.957 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 178.15 K 418.0 kPa y_CO2 0.0682 | 179.455 | +1.305 | +2.093 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 178.15 K 274.0 kPa y_CO2 0.0999 | 179.318 | +1.168 | +1.667 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 178.15 K 1206.0 kPa y_CO2 0.0272 | condensed first on this family (P5 answer beside a liquid): onset of createcheme:crystal_carbon_dioxide_i at 179.22076466476926 K, 1206000.0 Pa by fugacity (6 fluid equilibria), a three-phase point (the fluid is VAPOR_LIQUID); the partial-pressure approximation 181.72763572224338 K is a diagnostic, not the answer
Xiong 2015 set 2 | 178.15 K 914.0 kPa y_CO2 0.0326 | 178.868 | +0.718 | +2.558 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 178.15 K 676.0 kPa y_CO2 0.0440 | 179.364 | +1.214 | +2.539 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 178.15 K 462.0 kPa y_CO2 0.0608 | 179.206 | +1.056 | +1.938 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 178.15 K 286.0 kPa y_CO2 0.0939 | 179.093 | +0.943 | +1.469 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 168.15 K 1029.0 kPa y_CO2 0.0118 | condensed first on this family (P5 answer beside a liquid): onset of createcheme:crystal_carbon_dioxide_i at 169.5562448081568 K, 1029000.0 Pa by fugacity (6 fluid equilibria), a three-phase point (the fluid is VAPOR_LIQUID); the partial-pressure approximation 171.72752771232024 K is a diagnostic, not the answer
Xiong 2015 set 2 | 168.15 K 833.0 kPa y_CO2 0.0142 | 169.761 | +1.611 | +3.330 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 168.15 K 649.0 kPa y_CO2 0.0176 | 169.834 | +1.684 | +3.000 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 168.15 K 412.0 kPa y_CO2 0.0277 | 170.328 | +2.178 | +2.992 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 168.15 K 282.0 kPa y_CO2 0.0408 | 170.673 | +2.523 | +3.068 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 168.15 K 644.0 kPa y_CO2 0.0178 | 169.874 | +1.724 | +3.033 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 168.15 K 443.0 kPa y_CO2 0.0224 | 168.950 | +0.800 | +1.685 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 168.15 K 275.0 kPa y_CO2 0.0325 | 168.333 | +0.183 | +0.721 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 2 | 153.15 K 273.0 kPa y_CO2 0.0065 | 154.752 | +1.602 | +2.159 | ESTIMATED_DECLARED_ERROR
dataset | scored | condensed first (apart) | failures | MAD K | bias K | max K | P0 target K | partial-pressure MAD K | max K
Le-Trebble 2007 set 2 | 24 | 0 | 0 | 1.730 | -0.296 | 3.809 | 1.5 | 3.488 | 5.170
Le-Trebble 2007 set 3 | 24 | 0 | 0 | 1.662 | -0.356 | 3.692 | 1.5 | 3.447 | 4.804
Xiong 2015 set 1 | 77 | 0 | 0 | 0.955 | -0.373 | 5.444 | 1.5 | 1.860 | 5.429
Xiong 2015 set 2 | 49 | 4 | 0 | 0.935 | +0.865 | 2.523 | 1.5 | 2.573 | 4.542
dataset | point | onset T K | onset - measured K | partial-pressure T - measured K | grade
Le-Trebble 2007 set 1 | 168.60 K 962.1 kPa y_CO2 0.0100 | 167.541 | -1.059 | +0.949 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 171.00 K 1103.8 kPa y_CO2 0.0100 | 168.501 | -2.499 | -0.172 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 170.50 K 1109.5 kPa y_CO2 0.0100 | 168.537 | -1.963 | +0.376 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 170.70 K 1141.3 kPa y_CO2 0.0100 | 168.730 | -1.970 | +0.442 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 171.10 K 1149.3 kPa y_CO2 0.0100 | 168.777 | -2.323 | +0.108 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 173.40 K 1319.0 kPa y_CO2 0.0100 | 169.691 | -3.709 | -0.883 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 173.70 K 1426.0 kPa y_CO2 0.0100 | 170.185 | -3.515 | -0.433 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 173.60 K 1435.2 kPa y_CO2 0.0100 | 170.225 | -3.375 | -0.271 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 175.10 K 1694.1 kPa y_CO2 0.0100 | 171.200 | -3.900 | -0.151 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 175.20 K 1708.3 kPa y_CO2 0.0100 | 171.245 | -3.955 | -0.169 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 175.50 K 1809.1 kPa y_CO2 0.0100 | 171.550 | -3.950 | +0.099 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 176.30 K 1931.0 kPa y_CO2 0.0100 | 171.872 | -4.428 | -0.050 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 175.60 K 1951.5 kPa y_CO2 0.0100 | 171.922 | -3.678 | +0.755 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 176.20 K 2009.1 kPa y_CO2 0.0100 | 172.053 | -4.147 | +0.448 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 175.90 K 2012.5 kPa y_CO2 0.0100 | 172.061 | -3.839 | +0.765 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 176.90 K 2098.5 kPa y_CO2 0.0100 | 172.237 | -4.663 | +0.187 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 177.00 K 2129.2 kPa y_CO2 0.0100 | 172.295 | -4.705 | +0.234 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 177.60 K 2193.9 kPa y_CO2 0.0100 | 172.407 | -5.193 | -0.062 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 177.70 K 2299.3 kPa y_CO2 0.0100 | 172.561 | -5.139 | +0.316 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 177.80 K 2464.2 kPa y_CO2 0.0100 | 172.730 | -5.070 | +0.927 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 173.70 K 1313.5 kPa y_CO2 0.0191 | 176.177 | +2.477 | +5.212 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 173.80 K 1375.9 kPa y_CO2 0.0191 | 176.516 | +2.716 | +5.593 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 174.50 K 1398.6 kPa y_CO2 0.0191 | 176.635 | +2.135 | +5.063 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 176.90 K 1705.1 kPa y_CO2 0.0191 | 178.001 | +1.101 | +4.751 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 176.40 K 1715.5 kPa y_CO2 0.0191 | 178.041 | +1.641 | +5.316 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 176.70 K 1802.5 kPa y_CO2 0.0191 | 178.358 | +1.658 | +5.545 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 179.00 K 1930.2 kPa y_CO2 0.0191 | 178.776 | -0.224 | +3.983 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 178.90 K 1943.5 kPa y_CO2 0.0191 | 178.817 | -0.083 | +4.157 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 178.90 K 1955.2 kPa y_CO2 0.0191 | 178.852 | -0.048 | +4.222 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 181.00 K 2135.3 kPa y_CO2 0.0191 | 179.344 | -1.656 | +3.082 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 181.10 K 2207.1 kPa y_CO2 0.0191 | 179.515 | -1.585 | +3.345 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 181.90 K 2235.4 kPa y_CO2 0.0191 | 179.578 | -2.322 | +2.685 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 182.20 K 2345.2 kPa y_CO2 0.0191 | 179.804 | -2.396 | +2.915 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 182.30 K 2496.6 kPa y_CO2 0.0191 | 180.063 | -2.237 | +3.511 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 182.40 K 2651.0 kPa y_CO2 0.0191 | 180.265 | -2.135 | +4.084 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 176.50 K 1199.0 kPa y_CO2 0.0293 | 180.032 | +3.532 | +5.962 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 176.70 K 1212.9 kPa y_CO2 0.0293 | 180.126 | +3.426 | +5.886 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 176.90 K 1252.5 kPa y_CO2 0.0293 | 180.387 | +3.487 | +6.033 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 179.10 K 1421.4 kPa y_CO2 0.0293 | 181.394 | +2.294 | +5.212 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 179.60 K 1469.5 kPa y_CO2 0.0293 | 181.652 | +2.052 | +5.078 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 179.60 K 1476.5 kPa y_CO2 0.0293 | 181.689 | +2.089 | +5.130 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 181.80 K 1644.1 kPa y_CO2 0.0293 | 182.502 | +0.702 | +4.125 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 181.90 K 1683.6 kPa y_CO2 0.0293 | 182.677 | +0.777 | +4.290 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 182.10 K 1757.5 kPa y_CO2 0.0293 | 182.987 | +0.887 | +4.573 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 182.80 K 1957.9 kPa y_CO2 0.0293 | 183.734 | +0.934 | +5.098 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 182.80 K 1971.1 kPa y_CO2 0.0293 | 183.779 | +0.979 | +5.175 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 183.00 K 1982.4 kPa y_CO2 0.0293 | 183.817 | +0.817 | +5.041 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 184.60 K 2274.1 kPa y_CO2 0.0293 | 184.668 | +0.068 | +5.024 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 184.60 K 2292.2 kPa y_CO2 0.0293 | 184.713 | +0.113 | +5.116 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 185.30 K 2428.4 kPa y_CO2 0.0293 | 185.027 | -0.273 | +5.091 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 186.50 K 2576.9 kPa y_CO2 0.0293 | 185.319 | -1.181 | +4.589 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 186.30 K 2651.5 kPa y_CO2 0.0293 | 185.447 | -0.853 | +5.127 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 187.50 K 2998.0 kPa y_CO2 0.0293 | 185.865 | -1.635 | +5.394 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 187.60 K 2999.5 kPa y_CO2 0.0293 | 185.866 | -1.734 | +5.300 | ESTIMATED_DECLARED_ERROR
Le-Trebble 2007 set 1 | 187.70 K 3008.2 kPa y_CO2 0.0293 | 185.873 | -1.827 | +5.235 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 197.50 K 1342.4 kPa y_CO2 0.1080 | 196.615 | -0.885 | +1.613 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 200.50 K 2031.0 kPa y_CO2 0.1080 | 200.635 | +0.135 | +4.043 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 205.30 K 4446.1 kPa y_CO2 0.1080 | 205.062 | -0.238 | +10.236 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 191.10 K 497.3 kPa y_CO2 0.1780 | 192.149 | +1.049 | +1.887 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 197.40 K 869.5 kPa y_CO2 0.1780 | 198.470 | +1.070 | +2.552 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 205.10 K 1581.5 kPa y_CO2 0.1780 | 205.166 | +0.066 | +2.843 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 210.30 K 2943.2 kPa y_CO2 0.1780 | 211.242 | +0.942 | NaN | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 194.20 K 307.1 kPa y_CO2 0.3340 | 194.344 | +0.144 | +0.578 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 199.50 K 447.6 kPa y_CO2 0.3340 | 198.872 | -0.628 | +0.006 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 202.60 K 572.0 kPa y_CO2 0.3340 | 201.889 | -0.711 | +0.101 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 203.80 K 727.0 kPa y_CO2 0.3340 | 204.878 | +1.078 | +2.116 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 209.50 K 1144.0 kPa y_CO2 0.3340 | 210.572 | +1.072 | +2.736 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 196.50 K 293.1 kPa y_CO2 0.4240 | 196.793 | +0.293 | +0.660 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 202.50 K 478.1 kPa y_CO2 0.4240 | 202.888 | +0.388 | +0.988 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 209.50 K 854.0 kPa y_CO2 0.4240 | 210.383 | +0.883 | +1.971 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 202.70 K 328.7 kPa y_CO2 0.5420 | 201.445 | -1.255 | -0.918 | ESTIMATED_DECLARED_ERROR
Zhang 2011 set 1 | 209.10 K 567.8 kPa y_CO2 0.5420 | 208.594 | -0.506 | +0.081 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 193.15 K 3038.0 kPa y_CO2 0.0546 | 194.150 | +1.000 | +7.699 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 193.15 K 2746.0 kPa y_CO2 0.0526 | 193.136 | -0.014 | +5.915 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 193.15 K 2418.0 kPa y_CO2 0.0519 | 192.184 | -0.966 | +4.132 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 193.15 K 1752.0 kPa y_CO2 0.0685 | 193.255 | +0.105 | +3.572 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 193.15 K 1620.0 kPa y_CO2 0.0719 | 193.177 | +0.027 | +3.199 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 193.15 K 1389.0 kPa y_CO2 0.0811 | 193.271 | +0.121 | +2.784 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 193.15 K 1051.0 kPa y_CO2 0.1029 | 193.488 | +0.338 | +2.279 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 193.15 K 921.0 kPa y_CO2 0.1157 | 193.575 | +0.425 | +2.097 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 193.15 K 803.0 kPa y_CO2 0.1263 | 193.203 | +0.053 | +1.489 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 193.15 K 533.0 kPa y_CO2 0.1932 | 193.941 | +0.791 | +1.676 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 193.15 K 284.0 kPa y_CO2 0.3407 | 193.667 | +0.517 | +0.915 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 188.15 K 2982.0 kPa y_CO2 0.0392 | 189.627 | +1.477 | +8.244 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 188.15 K 2644.0 kPa y_CO2 0.0377 | 188.597 | +0.447 | +6.277 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 188.15 K 2124.0 kPa y_CO2 0.0375 | 187.227 | -0.923 | +3.573 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 188.15 K 1841.0 kPa y_CO2 0.0476 | 189.102 | +0.952 | +4.715 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 188.15 K 1660.0 kPa y_CO2 0.0495 | 188.746 | +0.596 | +3.944 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 188.15 K 1468.0 kPa y_CO2 0.0517 | 188.229 | +0.079 | +3.001 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 188.15 K 1168.0 kPa y_CO2 0.0639 | 188.695 | +0.545 | +2.803 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 188.15 K 852.0 kPa y_CO2 0.0814 | 188.495 | +0.345 | +1.941 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 188.15 K 654.0 kPa y_CO2 0.1025 | 188.503 | +0.353 | +1.544 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 188.15 K 390.0 kPa y_CO2 0.1633 | 188.435 | +0.285 | +0.950 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 188.15 K 273.0 kPa y_CO2 0.2249 | 188.241 | +0.091 | +0.527 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 178.15 K 2183.0 kPa y_CO2 0.0161 | 177.543 | -0.607 | +4.317 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 178.15 K 1983.0 kPa y_CO2 0.0154 | 176.568 | -1.582 | +2.818 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 178.15 K 1775.0 kPa y_CO2 0.0158 | 176.211 | -1.939 | +1.921 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 178.15 K 1563.0 kPa y_CO2 0.0222 | 179.044 | +0.894 | +4.179 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 178.15 K 1305.0 kPa y_CO2 0.0252 | 179.074 | +0.924 | +3.605 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 178.15 K 1090.0 kPa y_CO2 0.0283 | 178.874 | +0.724 | +2.924 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 178.15 K 933.0 kPa y_CO2 0.0316 | 178.738 | +0.588 | +2.446 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 178.15 K 768.0 kPa y_CO2 0.0383 | 179.067 | +0.917 | +2.422 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 178.15 K 589.0 kPa y_CO2 0.0467 | 178.734 | +0.584 | +1.718 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 178.15 K 397.0 kPa y_CO2 0.0700 | 179.234 | +1.084 | +1.826 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 178.15 K 278.0 kPa y_CO2 0.0903 | 178.410 | +0.260 | +0.769 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 168.15 K 1510.0 kPa y_CO2 0.0082 | 168.596 | +0.446 | +3.763 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 168.15 K 1335.0 kPa y_CO2 0.0071 | 166.506 | -1.644 | +1.261 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 168.15 K 1130.0 kPa y_CO2 0.0091 | 167.771 | -0.379 | +2.016 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 168.15 K 953.0 kPa y_CO2 0.0108 | 168.192 | +0.042 | +2.024 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 168.15 K 791.0 kPa y_CO2 0.0125 | 168.181 | +0.031 | +1.652 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 168.15 K 669.0 kPa y_CO2 0.0145 | 168.270 | +0.120 | +1.475 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 168.15 K 562.0 kPa y_CO2 0.0170 | 168.358 | +0.208 | +1.334 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 168.15 K 467.0 kPa y_CO2 0.0209 | 168.755 | +0.605 | +1.532 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 168.15 K 369.0 kPa y_CO2 0.0252 | 168.510 | +0.360 | +1.085 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 168.15 K 277.0 kPa y_CO2 0.0331 | 168.568 | +0.418 | +0.955 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 158.15 K 1074.0 kPa y_CO2 0.0048 | 161.666 | +3.516 | +5.834 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 158.15 K 970.0 kPa y_CO2 0.0041 | 159.695 | +1.545 | +3.631 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 158.15 K 865.0 kPa y_CO2 0.0033 | 157.199 | -0.951 | +0.904 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 158.15 K 761.0 kPa y_CO2 0.0039 | 157.759 | -0.391 | +1.220 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 158.15 K 649.0 kPa y_CO2 0.0048 | 158.408 | +0.258 | +1.613 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 158.15 K 561.0 kPa y_CO2 0.0056 | 158.672 | +0.522 | +1.682 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 158.15 K 474.0 kPa y_CO2 0.0066 | 158.827 | +0.677 | +1.648 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 158.15 K 415.0 kPa y_CO2 0.0075 | 158.911 | +0.761 | +1.606 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 158.15 K 341.0 kPa y_CO2 0.0092 | 159.132 | +0.982 | +1.671 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 158.15 K 271.0 kPa y_CO2 0.0113 | 159.081 | +0.931 | +1.474 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 153.15 K 1235.0 kPa y_CO2 0.0010 | condensed first on this family (P5 answer beside a liquid): onset of createcheme:crystal_carbon_dioxide_i at 123.32310933983605 K, 1235000.0 Pa by fugacity (6 fluid equilibria), a liquidus point (the fluid is SINGLE_FLUID); the partial-pressure approximation 152.57611026175502 K is a diagnostic, not the answer
Xiong 2015 set 3 | 153.15 K 996.0 kPa y_CO2 0.0013 | 150.698 | -2.452 | -0.223 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 153.15 K 878.0 kPa y_CO2 0.0016 | 151.610 | -1.540 | +0.386 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 153.15 K 726.0 kPa y_CO2 0.0020 | 152.225 | -0.925 | +0.634 | ESTIMATED_DECLARED_ERROR
Xiong 2015 set 3 | 153.15 K 652.0 kPa y_CO2 0.0022 | 152.304 | -0.846 | +0.543 | ESTIMATED_DECLARED_ERROR
